codigo_entidad,sector,departamento,total_contracts,total_spend,mean_risk_index,mean_calibrated_score,high_risk_contracts,flagged_spend,value_at_risk
706749579,Servicio Público,Atlántico,408,40923565944,0.41597798681980946,0.7923471299857935,356,12944509899,10256545267.545343
702330481,agricultura,Distrito Capital de Bogotá,64,48342614248,0.3794373295779606,0.43981956323376625,11,23283563418,10240566693.030458
700326093,Industria,No Definido,606,50702497264,0.37125278360832076,0.5554046054439923,240,18424116829,10232839338.064764
709192637,Salud y Protección Social,Bolívar,83,99668542571,0.45644228129955594,0.5860893586997838,40,17436515997,10219356478.640253
703070920,No aplica/No pertenece,Atlántico,457,50834860613,0.29470107476410745,0.5065236417667545,192,19928941144,10094479844.81419
700554116,Servicio Público,La Guajira,55,15740604959,0.44792060335158296,0.7474517410407718,45,13467195303,10066078576.163454
703306969,No aplica/No pertenece,Cundinamarca,189,12361115770,0.38588816181695734,0.8167597577969858,179,12230498795,9989379233.540527
708899216,Salud y Protección Social,Antioquia,672,68620056934,0.4569963724328445,0.725998889293331,429,13743445772,9977726365.535126
702285412,Servicio Público,Distrito Capital de Bogotá,869,53701988436,0.23683673466583471,0.399742811942943,214,24927286664,9964503665.175182
701263113,Servicio Público,Antioquia,558,41712178364,0.2430668672867848,0.4532360152223694,206,21792126226,9876976453.895132
702330010,Servicio Público,Huila,778,45372270218,0.2669223263072069,0.42189178321375154,211,23318616054,9837932509.098875
704060631,No aplica/No pertenece,Cundinamarca,634,53643293971,0.2259147605325187,0.3591015593402408,117,27294418269,9801468161.682655
701108102,Servicio Público,Santander,1726,64203780610,0.2167818334580168,0.34797362179941976,324,27757719691,9658954253.77034
702528514,Servicio Público,Antioquia,529,51451031141,0.23532792269348965,0.3591910516988033,94,26870071634,9651489289.43864
700337025,defensa,Distrito Capital de Bogotá,561,1871800396073,0.5177631379924063,0.777307166045386,409,12395521621,9635127782.87382
701399172,defensa,Distrito Capital de Bogotá,1271,53615230515,0.28944457205525503,0.47564306785629035,423,20166241047,9591932758.72453
702375551,Transporte,Distrito Capital de Bogotá,178,64648322424,0.3887572519877174,0.7633545968540808,149,12461620058,9512634955.523317
700111024,Planeación,Distrito Capital de Bogotá,3034,176014928488,0.18367360749550962,0.3137472562651412,405,29830785006,9359326947.867815
702962226,Servicio Público,Tolima,543,35779313857,0.3124763915974601,0.4765452805668683,169,19387818560,9239173435.254736
702721457,Ambiente y Desarrollo Sostenible,Putumayo,1188,69324075854,0.34727399948477017,0.54232101095373,515,16950659787,9192698952.018578
702952698,defensa,Meta,890,35199453003,0.3049322381616128,0.5306795936932499,381,17296036799,9178653780.996819
703146134,defensa,Distrito Capital de Bogotá,17,592220239608,0.5885333886300494,0.539706875686325,1,16965619944,9156461734.057844
704258193,No aplica/No pertenece,Valle del Cauca,191,56191259468,0.40529545576348,0.7495691819317525,162,12183258828,9132195352.96676
715364717,No aplica/No pertenece,Cundinamarca,49,58235428727,0.5392140015624861,0.7498999576813473,34,12147125215,9109128684.678528
703247858,Planeación,Valle del Cauca,2931,97357049866,0.17058709260901211,0.27169807838825116,227,33479155153,9096222121.132217
704153840,Trabajo,Nariño,639,16895043214,0.3672158069656559,0.7481844722980086,522,12115086925,9064319917.825628
702344805,Hacienda y Crédito Público,Distrito Capital de Bogotá,2638,152353329010,0.16540645956631977,0.29803181409629015,342,30232404637,9010218398.458204
703041459,Salud y Protección Social,Huila,600,72474610176,0.4738665748859414,0.752517369123021,404,11927281095,8975486190.400145
702797036,Servicio Público,Antioquia,478,39644434387,0.32209929809990306,0.4583153043585407,124,19511668389,8942496236.247452
702284720,defensa,Risaralda,552,95064409740,0.46292152239955997,0.6709785535777868,259,13305296726,8927568752.134743
700890130,defensa,Boyacá,866,57590928616,0.412470714539503,0.6845207353089294,515,13001792156,8899996326.95899
709033765,defensa,Distrito Capital de Bogotá,554,27335081185,0.4091069398028144,0.8018803324060158,489,11058615639,8867686384.551683
705272680,No aplica/No pertenece,Tolima,1225,48422709611,0.20243042960285842,0.32895576972305834,196,26856078807,8834462075.699799
704959766,Servicio Público,Antioquia,389,24114951140,0.3706805145097065,0.5825842852744458,187,15108025061,8801697982.0711
703905919,deportes,Magdalena,454,15648884414,0.38812543153955587,0.7233274076721721,341,12090852346,8745644883.97918
704161611,Trabajo,Santander,1046,30851979386,0.3352799523309314,0.5764037260745433,547,15165521967,8741463369.644136
702162363,Tecnologías de la Información y las Comunicaciones,Distrito Capital de Bogotá,431,39477068045,0.3278334503502603,0.5874987063758638,224,14853531325,8726430438.550869
700656093,No aplica/No pertenece,Distrito Capital de Bogotá,688,42471585969,0.3324588634691819,0.5046779694779916,240,17216096005,8688584374.141563
704278142,No aplica/No pertenece,Antioquia,359,35666931955,0.36816893502496073,0.564297663610913,154,15386756349,8682710658.291082
701174138,defensa,Distrito Capital de Bogotá,1089,54009754315,0.30178909362093076,0.5053007229103111,435,17035982034,8608294037.267273
700507031,Tecnologías de la Información y las Comunicaciones,Distrito Capital de Bogotá,570,54734088225,0.27974803248899893,0.42467229798279804,138,20224847035,8588932266.704029
702137340,deportes,Tolima,984,84580905310,0.3785465824627974,0.7459002084602276,791,11430826295,8526255716.313151
704369933,Transporte,Valle del Cauca,417,26527048613,0.36598961120137496,0.5358329598112606,156,15805833564,8469286580.882285
702849316,Servicio Público,Sucre,1649,53849386495,0.28777404177604243,0.48457908769610564,640,17356077002,8410391959.61252
703757179,No aplica/No pertenece,Antioquia,541,28116873909,0.3189717448365517,0.5529553633081292,262,15203375652,8406788107.161626
701746083,defensa,Putumayo,193,26998902692,0.47708744164077843,0.6425349155734051,74,13082050915,8405674480.196512
700931090,Cultura,Distrito Capital de Bogotá,651,23841490067,0.3443625804023295,0.5911236154375707,322,14149309276,8363990855.173476
705377810,Cultura,Distrito Capital de Bogotá,1366,78046152235,0.16378268447176375,0.308043272735853,220,27107755763,8350361801.7587
704297852,Servicio Público,Antioquia,274,25938521349,0.3830297558374135,0.5799854298992666,117,14393389537,8347956218.324551
700790058,deportes,Bolívar,998,29250491562,0.2685842461689125,0.5015225176458421,449,16591019584,8320769912.079152
706013752,No aplica/No pertenece,No Definido,955,35145111283,0.308447973066772,0.5219648231587746,419,15800024102,8247056786.304806
701817504,Salud y Protección Social,Distrito Capital de Bogotá,345,36032102002,0.35697062297572424,0.6410606281012186,210,12863156991,8246063500.01504
704891027,Servicio Público,Antioquia,416,26885094617,0.3126488092854896,0.4718577355584844,130,17403238607,8211852760.483013
704974633,Servicio Público,Boyacá,563,31214044065,0.33070306099773483,0.44750139524334703,164,18347134883,8210368458.860383
701692022,defensa,Distrito Capital de Bogotá,193,48860912341,0.5060200579256334,0.618205102934875,52,13202252786,8161700042.541369
702768342,Servicio Público,Bolívar,1295,32716510379,0.2635573224255082,0.47401541417637233,531,17029898684,8072434478.077918
700587140,Servicio Público,Santander,260,19395397762,0.3837283115335139,0.6279245584093635,166,12836700290,8060479361.031598
702917022,defensa,Cundinamarca,488,130530130431,0.4580861603301716,0.5561523696356132,96,14452183496,8037616097.709101
702376260,Servicio Público,Valle del Cauca,3727,157123159905,0.16981600543797098,0.32192873937159816,660,24835796865,7995356776.03854
702481193,Tecnologías de la Información y las Comunicaciones,Antioquia,467,57809568959,0.496255053421005,0.751255343525805,334,10604393634,7966607382.39353
702262189,Minas y Energía,Distrito Capital de Bogotá,118,20248426742,0.3978820695891596,0.6556622618184575,76,12105268299,7936967592.841612
702832809,Salud y Protección Social,Nariño,855,37932933954,0.21424132249185443,0.38892253328376547,222,20366226679,7920884473.42809
700476070,No aplica/No pertenece,Distrito Capital de Bogotá,380,29622979065,0.39025843367485286,0.6505014800680904,219,12150535130,7903941085.684327
702914532,defensa,Cundinamarca,517,58766197641,0.4234693737852382,0.6857776716701782,293,11433488135,7840830872.288908
706082732,Ley de Justicia,Cesar,200,30698711631,0.42198191600280244,0.6865939656033947,117,11267354648,7736097709.630161
706570512,Servicio Público,Meta,954,55802185854,0.19841223809093025,0.3765042846580224,229,20517974992,7725105496.994152
702944208,defensa,Antioquia,1019,1285566523965,0.5525844825208699,0.6760077081488066,426,11358668321,7678547339.301663
701652109,defensa,Bolívar,360,31579930747,0.4793713298333726,0.6317362573463807,125,12146545316,7673413077.618052
700575061,Servicio Público,Cesar,275,56382859472,0.44433965598360325,0.7362703597996336,203,10286315982,7573509569.079862
701646168,Ley de Justicia,Tolima,225,33597849139,0.40542460508502826,0.6738541225411236,133,11220791035,7561176297.107232
702001025,Ciencia Tecnología,Distrito Capital de Bogotá,280,49906608896,0.27970433605922346,0.3868067700866906,70,19388560589,7499626498.061193
702775123,Cultura,Bolívar,758,21960177939,0.3128615773732265,0.5510954898290761,392,13488023474,7433188903.230106
709023915,defensa,Valle del Cauca,1475,70708697299,0.24740140660791574,0.39791995950072157,386,18677750117,7432249570.121238
702981390,Ambiente y Desarrollo Sostenible,Chocó,168,912469275957,0.4859742026193882,0.8172212328684381,149,9090318086,7428800953.40718
703019489,Salud y Protección Social,No Definido,749,255265207602,0.4899012479775799,0.7269594850124896,419,10175363069,7397076696.455346
705095792,"Vivienda, Ciudad y Territorio",Magdalena,269,151388192279,0.46041336535496874,0.7236722832127678,157,10168617380,7358746556.501633
700793102,Servicio Público,Antioquia,597,39869328275,0.28257801076300804,0.45820929010424577,188,16035938594,7347816039.312017
702947078,defensa,Quindío,684,33171552810,0.306505137569937,0.4757394245557546,216,15421046328,7336399706.130352
704015031,Ambiente y Desarrollo Sostenible,Meta,1304,52959130102,0.13049882305506455,0.27567260611221095,154,26327379381,7257737286.065157
709072474,Minas y Energía,Distrito Capital de Bogotá,5,14725615286,0.4910206797330646,0.7455731924780636,3,9733141846,7256769638.964054
700681034,Ambiente y Desarrollo Sostenible,Cesar,245,52607153408,0.4142764868340243,0.762371997148899,218,9496684807,7240006562.606196
704160183,Trabajo,Distrito Capital de Bogotá,3181,143399401622,0.1777536874855409,0.3139038781841083,581,23003409649,7220859500.278837
700639016,Cultura,Distrito Capital de Bogotá,1541,42911966216,0.2654117857846136,0.4833778602458005,621,14932942911,7218253991.491875
702492703,No aplica/No pertenece,Antioquia,343,21535026010,0.36752114264367175,0.7639310144148279,304,9416808504,7193792073.010898
704258359,No aplica/No pertenece,Valle del Cauca,575,87185206324,0.4869012798560422,0.7696103002450164,437,9333500000,7183157737.336861
701711038,defensa,Bolívar,398,26466353998,0.4398004947765419,0.7304744249186108,260,9760798120,7130013393.453657
702235227,Servicio Público,Distrito Capital de Bogotá,853,76343443038,0.23991673327844584,0.42203953282515855,244,16884096195,7125756070.312837
702950643,defensa,Distrito Capital de Bogotá,2502,150703143567,0.131712792467751,0.23941776105688686,96,29666057792,7102581135.944853
704920990,No aplica/No pertenece,No Definido,404,21882869817,0.40156181902027244,0.7950576702778003,366,8931480154,7101041803.371649
706206265,Transporte,Atlántico,253,23343363728,0.3643302890313692,0.4982947934781283,93,14224118085,7087803983.573585
702522244,Servicio Público,Norte de Santander,1008,51712882712,0.30973453260086775,0.5215158486097776,413,13518523307,7050124154.401162
700587157,Salud y Protección Social,Arauca,1421,37496009821,0.2679238849438738,0.4789953322689035,566,14702048607,7042212657.543535
705645349,Industria,Meta,716,49380716324,0.22885620457324413,0.41363300327237773,210,16872875526,6979178177.66038
704942564,Información Estadística,Distrito Capital de Bogotá,6795,68543738586,0.21886137346682238,0.3990959885062307,1889,17475096923,6974241080.726875
701703365,defensa,Meta,175,34452607091,0.5407018855193785,0.6284357855804098,53,11076999167,6961182673.38719
703081281,defensa,Caquetá,562,29709668991,0.32310346149266694,0.513314823466495,227,13483631482,6921347913.870105
705044196,No aplica/No pertenece,Cundinamarca,755,159165401323,0.2647623750188791,0.350776301375412,82,19670367967,6899898922.157642
711724823,Salud y Protección Social,Norte de Santander,1643,39489897756,0.1698886619140739,0.3186731172059418,279,21334995028,6798889371.14603
703940072,Educación Nacional,"San Andrés, Providencia y Santa Catalina",1179,35122938985,0.2514679973987449,0.4767753651171081,469,14260042524,6798836980.965588
702870601,Trabajo,Córdoba,2687,97738693349,0.21289395177915868,0.3490064517513089,514,19478220879,6798024755.4080515
700655012,Hacienda y Crédito Público,Distrito Capital de Bogotá,480,409407694394,0.4767995094535336,0.7189199392165897,261,9398086557,6756471816.310689
700928070,Ambiente y Desarrollo Sostenible,Distrito Capital de Bogotá,722,67632829100,0.2887660895894442,0.4375939765643807,197,15308678535,6698985516.076427
702742388,Servicio Público,Antioquia,914,48560518243,0.15388778398904782,0.283335210217832,104,23637916564,6697454058.772512
702364142,No aplica/No pertenece,Valle del Cauca,2327,49898079858,0.19565146224479935,0.3710116165164006,585,17987898486,6673719295.023774
702292376,Servicio Público,Distrito Capital de Bogotá,663,33522790525,0.3644503735725957,0.6332272188981192,392,10508114236,6654023953.526014
702865569,defensa,Distrito Capital de Bogotá,145,16002002457,0.4089711325993667,0.6826520594096497,85,9720066039,6635423099.121146
701699357,defensa,Caldas,225,26810112149,0.4965481306561946,0.6694870582405676,91,9841586100,6588814526.510261
700886047,Cultura,Distrito Capital de Bogotá,1412,95308794934,0.15656958045410038,0.2789256671806955,137,23558977880,6571203623.274247
706873189,Ambiente y Desarrollo Sostenible,Huila,534,27814110253,0.3315793599257733,0.5203770406461348,209,12574398115,6543428078.990035
704258268,No aplica/No pertenece,Valle del Cauca,480,10579964704,0.36341620231063637,0.7737159570226553,428,8443255280,6532681339.351788
701702029,defensa,Valle del Cauca,284,52703111607,0.5005907347848904,0.648747854620553,102,10020713865,6500916621.68518
700562028,Ambiente y Desarrollo Sostenible,Antioquia,350,25866065403,0.4574245552661008,0.6677346789097259,195,9712784644,6485563135.580657
704359645,No aplica/No pertenece,Antioquia,251,10998277843,0.42891966859395375,0.7290354168399905,188,8875542924,6470585135.279569
702309410,Servicio Público,Cundinamarca,448,22951360004,0.39693126421742786,0.6771603693896637,284,9547065918,6464894683.620349
702580473,Minas y Energía,Distrito Capital de Bogotá,273,27261693805,0.34386541242751606,0.5501380456602555,118,11664381166,6417019858.499532
706520657,No aplica/No pertenece,Meta,875,36181633555,0.2809953665659152,0.5067523900151126,357,12438450053,6303214292.441355
703646026,Servicio Público,Boyacá,287,20682530564,0.33115402255309073,0.512379965714238,106,12247102678,6275170050.252393
701177164,defensa,Distrito Capital de Bogotá,911,54772310892,0.3381181199987493,0.5609957784884619,429,11172781348,6267883170.202627
706029618,Ambiente y Desarrollo Sostenible,Norte de Santander,1913,87725248486,0.24964692444925835,0.4240430616405372,550,14687869451,6228289130.978556
704163039,Trabajo,Valle del Cauca,774,27519435082,0.26771302816829895,0.5162686440425938,358,12056772564,6224533623.146227
701538282,defensa,Distrito Capital de Bogotá,899,83998583462,0.3380706954771251,0.4313930809217318,204,14402668834,6213211681.794666
701993016,defensa,Meta,220,22110342387,0.5013020804756209,0.6194589136509404,59,10020779033,6207460893.718301
701706095,defensa,Distrito Capital de Bogotá,124,73281113380,0.515863296020367,0.5998820819302149,27,10331425777,6197637204.4142475
701695355,defensa,Distrito Capital de Bogotá,250,23752990430,0.4659104911465283,0.6470150161945383,128,9540744720,6173005099.518756
701679607,defensa,Distrito Capital de Bogotá,194,47600523495,0.5181898930980905,0.5970097515547071,41,10335198314,6170214177.709768
701159022,Cultura,Distrito Capital de Bogotá,934,40460166304,0.2975802421461786,0.5044688837176896,360,12226282696,6167779183.668025
705101665,No aplica/No pertenece,Antioquia,261,27627857964,0.46873430732715327,0.7245941729108402,173,8491308398,6152752585.579681
704758390,Servicio Público,No Definido,67,8092646411,0.4087587647195365,0.8222085366900012,62,7470102449,6141982003.516684
705554343,Ley de Justicia,No Definido,138,34847358787,0.5186499715100026,0.7071997808557008,76,8683279699,6140813500.241555
711994194,No aplica/No pertenece,Meta,433,29542108337,0.30412665668493,0.4557215605901272,117,13473312878,6140079171.081218
700970148,Trabajo,Distrito Capital de Bogotá,335,27911804157,0.3105859724059864,0.49541139322358524,117,12229886757,6058825237.252045
701694051,defensa,Valle del Cauca,233,27462817854,0.49271740078226695,0.6182076243816651,71,9759792817,6033578331.854809
701160020,Ambiente y Desarrollo Sostenible,Distrito Capital de Bogotá,3667,267141386384,0.15625804772220156,0.26429816943341816,231,22774423168,6019238353.204428
702457607,Servicio Público,Antioquia,342,28342897946,0.3428934891630709,0.4619661616808717,104,12996617717,6003997601.556104
702259540,Servicio Público,Cundinamarca,476,222234714256,0.47820283455223905,0.7794813565293535,342,7691272906,5995203838.206343
702281403,defensa,Valle del Cauca,610,35270642866,0.3781002977062781,0.5704533703053635,241,10504096785,5992097413.016983
708708185,No aplica/No pertenece,Distrito Capital de Bogotá,237,12207861977,0.31025632776940487,0.6416641284746009,157,9262860986,5943645621.763072
702856097,No aplica/No pertenece,Quindío,1056,25379679745,0.29168525453057126,0.5417018942512456,533,10953744474,5933664130.709914
701667396,defensa,Distrito Capital de Bogotá,559,21243683140,0.48330468848710867,0.7701582963475317,395,7694415803,5925918166.228005
700098056,Ciencia Tecnología,No Definido,375,33681969342,0.26477655223925706,0.36177303109929715,85,16309592632,5900370762.473404
704922897,Servicio Público,Cesar,1,6677115482,0.5182103198252395,0.879367255360787,1,6677115482,5871636715.133358
703747063,Servicio Público,Cundinamarca,1127,61880271025,0.16466493047482864,0.29346915313073757,150,19931811994,5849371986.240258
714360914,No aplica/No pertenece,Atlántico,272,8705555273,0.4283886020894969,0.7513049457499359,229,7770003366,5837641957.36945
704335538,Planeación,Antioquia,291,18337864958,0.33363869553246034,0.5359273608076761,126,10836016855,5807317914.767645
701821332,No aplica/No pertenece,No Definido,342,34772297096,0.4916761571563296,0.6172433599111532,98,9255274323,5712756620.027944
702723842,defensa,Cundinamarca,450,47619334374,0.36468933413216564,0.48226075011611264,95,11800793018,5691059292.8256645
701129264,Hacienda y Crédito Público,Distrito Capital de Bogotá,233,32289790288,0.41699248334927874,0.6641513655540969,142,8422652761,5593916332.806135
703235119,Servicio Público,Cundinamarca,346,20708482984,0.3282294039446636,0.4547936036536072,110,12284014161,5586691067.613132
701706020,defensa,Sucre,339,29353382968,0.46232318305957926,0.6781496597485623,173,8227571881,5579525071.656989
701902298,Servicio Público,Distrito Capital de Bogotá,582,46031259279,0.2381109618319573,0.4111959793270401,160,13566881122,5578646969.374323
702314071,defensa,Córdoba,254,15078429274,0.4442487175176748,0.7468577430012044,178,7456050413,5568608983.156378
710346917,No aplica/No pertenece,Antioquia,633,25550607502,0.3828382491619353,0.6489961274215753,374,8556668008,5553244400.824085
709442024,Educación Nacional,Distrito Capital de Bogotá,47,13882597596,0.3770101322731751,0.6630024245375852,29,8209138246,5442678560.462219
700599038,interior,Distrito Capital de Bogotá,797,48936937694,0.2813510130226832,0.45491442536527343,255,11885907119,5407070606.984898
704923762,No aplica/No pertenece,Valle del Cauca,775,18130645796,0.2739325815497957,0.47895557154266666,301,11259180846,5392647397.198175
701941254,Transporte,Distrito Capital de Bogotá,1075,39947576388,0.22190402866369205,0.39049754020006683,307,13793947528,5386502579.332792
704755099,Salud y Protección Social,Antioquia,26,9374613451,0.4562792602291934,0.7954992938326495,22,6767924548,5383879198.646653
703767566,Tecnologías de la Información y las Comunicaciones,Distrito Capital de Bogotá,1897,70691776726,0.27321292603470604,0.40608231646304394,542,13174471483,5349919897.992953
700133044,Salud y Protección Social,No Definido,1452,111072646528,0.211545042472502,0.32166211824833224,201,16613219384,5343843337.981693
702312794,Inclusión Social y Reconciliación,Cundinamarca,273,15489033388,0.4202842232652622,0.7474846370787218,206,7036013934,5259312321.93682
711192211,Ambiente y Desarrollo Sostenible,Santander,1847,46736848435,0.14447731060944793,0.26782525698661774,188,19578696490,5243669418.897241
704561703,Industria,Tolima,364,19987258645,0.27185921182832296,0.45327301096848727,124,11553710216,5236985017.463692
702238932,"Vivienda, Ciudad y Territorio",No Definido,211,24240390889,0.48909133126524607,0.8299241835892518,200,6279578145,5211573765.274034
704564061,Educación Nacional,Tolima,535,19403800026,0.30123766029556587,0.42521646676660313,168,12228350135,5199695838.789615
704154459,Trabajo,Cauca,982,31556139519,0.2602481421459812,0.4633305104738562,363,11192470229,5185812944.666008
704629146,Educación Nacional,Antioquia,8578,149111287965,0.2182977732384508,0.32866676463850825,1747,15759248120,5179541092.735893
703037499,Servicio Público,Putumayo,562,27520794490,0.32906070443308644,0.5008857338145492,209,10162104279,5090053058.886885
709370175,deportes,Atlántico,305,36346769708,0.5024539386241982,0.7757120589712015,233,6540107110,5073239952.190294
702289612,defensa,Valle del Cauca,430,158352788255,0.5025910350248457,0.6260039822492094,130,8097277246,5068927801.371911
703970129,"Vivienda, Ciudad y Territorio",Distrito Capital de Bogotá,275,29886920484,0.3069904835958897,0.4977603759132793,106,10148222261,5051382927.48687
702644097,Ambiente y Desarrollo Sostenible,Cauca,672,26315475664,0.2432055536721696,0.4108513083731903,186,12108772934,4974905202.727774
705489250,Servicio Público,Risaralda,764,30679110090,0.20666830243222256,0.34697999563549176,146,14222588944,4934953849.714513
704659911,Cultura,Caldas,550,16292186177,0.37819338383091183,0.5759211638358549,290,8438869337,4860123450.023749
705320893,No aplica/No pertenece,Valle del Cauca,1614,72789659596,0.18901041671147548,0.32110864180253235,248,15123807859,4856385400.485954
702644691,"Vivienda, Ciudad y Territorio",Valle del Cauca,1829,156507579117,0.22026232523429962,0.3917715884150532,466,12377739754,4849246764.41273
703876458,Ambiente y Desarrollo Sostenible,Magdalena,685,30480550066,0.22834371972174547,0.36786394696424524,136,12984310491,4776459705.828517
704883511,No aplica/No pertenece,Valle del Cauca,252,9504305742,0.3603079165152423,0.64863102872504,159,7275286553,4718976601.14184
701702359,defensa,Caquetá,302,14727597016,0.44084722549120664,0.7217834549872927,195,6535952036,4717542042.17531
701571077,defensa,No Definido,312,27410256057,0.4696819190925999,0.5513622487417839,59,8498213775,4685594257.272404
709412027,Servicio Público,Valle del Cauca,1124,133995416796,0.33220666825827166,0.45761359671605334,366,10212852549,4673540187.678603
701675019,defensa,Distrito Capital de Bogotá,746,34115774204,0.2753202075671055,0.4308683088821652,207,10845377922,4672929644.440111
702743162,defensa,Nariño,464,16427159446,0.4116954270274079,0.6907888962530222,294,6719079620,4641465594.535975
701231045,No aplica/No pertenece,Caldas,166,15599752390,0.4934200771628081,0.6662249729375547,81,6955365107,4633837930.181887
701707226,defensa,Atlántico,129,14125206253,0.4796786631184852,0.6702152302485558,57,6894369305,4620711311.16915
700625098,defensa,Nariño,167,18158847016,0.4877622485068321,0.6213361749232155,53,7374986842,4582346114.517324
702929845,defensa,Santander,284,20887949070,0.41173959688150313,0.5381931860191997,71,8504625234,4577131350.585742
713184257,Servicio Público,Valle del Cauca,59,61461226312,0.436555206553362,0.5413614815943534,22,8454347011,4576857823.787753
701709024,defensa,Casanare,257,13529578606,0.4993237087963338,0.7014661801978576,140,6485695879,4549496314.167116
700964026,Educación Nacional,Distrito Capital de Bogotá,780,39878577125,0.3029498081395978,0.46970937329592277,242,9597812265,4508182384.005071
702960055,defensa,Distrito Capital de Bogotá,246,27914369089,0.42799044868725694,0.5359106042381431,54,8363201994,4481928633.970183
709416515,No aplica/No pertenece,Valle del Cauca,584,25600382886,0.17666727625790304,0.3132477735735769,87,14285710701,4474967071.004473
702408261,Servicio Público,Antioquia,256,14628177120,0.2852068348436279,0.4842889322896871,100,9227443748,4468748880.482069
702474826,No aplica/No pertenece,Antioquia,247,17507778210,0.3727408282028734,0.5666749562025685,104,7868473880,4458867091.330054
701067183,Servicio Público,Distrito Capital de Bogotá,193,79603554255,0.5556209515003012,0.6281985528045297,58,7095983743,4457686718.07707
700673015,defensa,Distrito Capital de Bogotá,568,42134860488,0.2041461231824637,0.3006602123302144,47,14695228337,4418270472.043404
701238073,Servicio Público,Caldas,1086,20431233776,0.24830138593514525,0.4427617193564453,360,9914751592,4389872461.865973
705137271,No aplica/No pertenece,Distrito Capital de Bogotá,175,172615878899,0.5462684913332433,0.6334317840297173,58,6915582965,4380550055.125472
702730649,defensa,Distrito Capital de Bogotá,464,49310303095,0.4398199833361133,0.7324479158962065,307,5980559899,4380448633.914977
700064108,Industria,No Definido,399,56870382639,0.22518950112064015,0.35449314050291936,68,12322817653,4368354329.656784
701695108,defensa,Cauca,453,35558354297,0.47761818831488756,0.6830518102524377,223,6352366012,4338995103.882658
705672095,Servicio Público,Antioquia,267,88335104375,0.5457573588006013,0.6853773426811914,120,6306546241,4322363904.152637
700787484,defensa,Distrito Capital de Bogotá,653,79093667847,0.3957968724448261,0.6186194296497377,323,6984691520,4320865884.38176
702516774,defensa,Quindío,322,11031906241,0.3680212378860995,0.5987331455878974,163,7203747529,4313122418.059213
702000068,defensa,Caquetá,181,30850803409,0.5174930000687881,0.6077204456518528,39,7071714754,4297625641.823663
701171019,Servicio Público,Caldas,870,22292610664,0.21043215190853978,0.3809797780094551,217,11272194657,4294478218.1032257
702744467,Ambiente y Desarrollo Sostenible,Boyacá,1164,45240994748,0.15512281946000028,0.2837715318596495,124,15103368300,4285905958.73147
702475609,Cultura,Distrito Capital de Bogotá,595,39965680367,0.2503346591535811,0.38026486377282315,115,11234348626,4272028049.842293
712356534,Servicio Público,Valle del Cauca,381,43747143465,0.4821351186765342,0.8166748449153565,342,5194300000,4242054146.943836
702721184,No aplica/No pertenece,Tolima,320,19310514416,0.4196112261666384,0.7105196805209114,209,5951226325,4228463427.146638
704291491,No aplica/No pertenece,Quindío,992,21386880878,0.23269740567535901,0.46238048327067816,385,9140488170,4226383337.3745165
701645202,Cultura,Distrito Capital de Bogotá,840,26024865573,0.2634132068578472,0.35786281969063877,176,11794253887,4220724952.1490965
700661036,defensa,Atlántico,260,34832265378,0.5223569666228436,0.6310687155734114,88,6688116655,4220661187.0759907
700608052,Educación Nacional,Bolívar,281,13879430345,0.3783451702440295,0.545005051247782,128,7673431814,4182059099.0354304
704162874,Trabajo,Bolívar,2869,126703786028,0.21669415541078693,0.3127158492682022,388,13362019073,4178515142.3511105
701695579,defensa,Distrito Capital de Bogotá,146,28619079412,0.5180839224846365,0.6078838169013699,30,6857587080,4168616208.92392
703036343,No aplica/No pertenece,Antioquia,288,116736572301,0.5117412042810948,0.6814704980668389,140,6095029641,4153582885.1844163
705601144,Ley de Justicia,Magdalena,164,31594705023,0.45964323975678606,0.6829243872962446,79,6075726295,4149261657.392557
702810797,defensa,Cesar,257,11193175244,0.40612441369179253,0.6884015757727481,155,5982116551,4118098460.164637
701192130,defensa,"San Andrés, Providencia y Santa Catalina",190,14055090954,0.4611586244034277,0.6172979105186427,65,6642760740,4100562324.8772726
701798407,Educación Nacional,Distrito Capital de Bogotá,430,12518963531,0.333143407718979,0.5432257070779096,223,7490368588,4068960772.4904637
704884402,No aplica/No pertenece,Quindío,583,11616790641,0.38885639728883814,0.8057389372861866,532,5018255682,4043404000.2450476
704271436,Servicio Público,Valle del Cauca,288,11243512897,0.3882275782973152,0.6699988835729804,181,6005206847,4023481883.114818
703617746,No aplica/No pertenece,Boyacá,31,8769143201,0.4683306549895196,0.7114750601746597,19,5576523938,3967557704.35398
704160282,Trabajo,Distrito Capital de Bogotá,2412,82503232875,0.1798694064303722,0.3168416089446712,400,12325224893,3905144085.7030334
708964812,Salud y Protección Social,Atlántico,504,24759547341,0.3636806711013357,0.555801127691634,207,7025609326,3904841586.111661
704972165,Servicio Público,Norte de Santander,469,11434906092,0.3986929185171387,0.7278627063550616,351,5358152485,3899999368.7951984
702955071,defensa,Cundinamarca,586,28554712311,0.2878133176613773,0.4356207465674208,158,8918331512,3885010231.3931947
713460152,Educación Nacional,Atlántico,120,10365460550,0.36505098645516426,0.5571001060136095,61,6945254765,3869202165.8730264
704901107,Educación Nacional,Atlántico,422,8071874460,0.34578979029473617,0.6544210996897576,297,5899863344,3860995057.5997705
703244210,Planeación,Risaralda,409,24802862885,0.4708757294661232,0.8046541472069693,342,4795146306,3858434361.587079
